category_type_level,category_situation_level,category_ingredient_level,category_method_level,id,food_name,category,음식1,음식2,음식3,음식4,음식5,음식6,음식7,음식8,음식9,음식10,음식1_id,음식2_id,음식3_id,음식4_id,음식5_id,음식6_id,음식7_id,음식8_id,음식9_id,음식10_id
스프,영양식,소고기,무침,10074202,통오징어구이,"스프,영양식,소고기,무침 | 스프,영양식,소고기,비빔 | 스프,영양식,소고기,찜 | 스프,영양식,돼지고기,절임",갈릭버터새우구이,도리뱅뱅,먹태,낙지호롱구이,타다끼,홍합구이,소고기스테이크,반건조오징어구이,반건조오징어,쥐포,10070493.0,10031589.0,10035971.0,10070370.0,10072796.0,10072082.0,10021583.0,10070379.0,10074272.0,10002779.0
스프,영양식,소고기,찜,10074238,열빙어구이,"스프,영양식,소고기,찜",열빙어구이,케일,소고기완자,구운달걀,밤식빵,계란지단,토르차,플랩잭,배추말이전,초코칩머핀,10074238.0,10074201.0,10021566.0,10077433.0,10076501.0,10022240.0,10022251.0,10075445.0,10021543.0,10076505.0
스프,영양식,소고기,찜,10074241,과메기구이,"스프,영양식,소고기,찜",열빙어구이,케일,소고기완자,구운달걀,밤식빵,계란지단,토르차,플랩잭,배추말이전,초코칩머핀,10074238.0,10074201.0,10021566.0,10077433.0,10076501.0,10022240.0,10022251.0,10075445.0,10021543.0,10076505.0
스프,영양식,소고기,회,10074272,반건조오징어,"스프,영양식,소고기,회 | 스프,명절,채소류,찜",구운달걀,열빙어구이,과메기구이,어떡어떡,치즈까스,떡국떡구이,케일,식빵계란빵,데니쉬,떡후루,10077433.0,10074238.0,10074241.0,10077540.0,10077451.0,10077533.0,10074201.0,10077384.0,10077485.0,10077534.0
스프,영양식,돼지고기,절임,10074314,콘치즈구이,"스프,영양식,돼지고기,절임",구리볼,분홍소세지부침,탕수면,스모어딥,마시멜로우과자,계란지단,만두배추말이,에그볼,라이스페이퍼부침,메밀쌈,10077646.0,10022279.0,10071588.0,10077659.0,10077652.0,10022240.0,10070730.0,10006247.0,10024516.0,10021676.0
스프,영양식,육류,끓이기,10074417,피자 ,"스프,영양식,육류,끓이기",또띠야,질마재,햄,카넬로니,열빙어구이,소고기완자,과메기구이,양배추피자,바통마레쇼,계란지단,10074982.0,10074485.0,10074487.0,10074973.0,10074238.0,10021566.0,10074241.0,10025006.0,10078221.0,10022240.0
스프,영양식,육류,기타,10074485,질마재,"스프,영양식,육류,기타",햄,피자 ,쇼좌빙,김치두부말이전,토르차,파르시,퍼코다,열빙어구이,과메기구이,불닭치즈전,10074487.0,10074417.0,10077901.0,10022748.0,10022251.0,10079228.0,10078313.0,10074238.0,10074241.0,10024645.0
스프,영양식,육류,기타,10074487,햄,"스프,영양식,육류,기타",햄,피자 ,쇼좌빙,김치두부말이전,토르차,파르시,퍼코다,열빙어구이,과메기구이,불닭치즈전,10074487.0,10074417.0,10077901.0,10022748.0,10022251.0,10079228.0,10078313.0,10074238.0,10074241.0,10024645.0
스프,영양식,달걀/유제품,부침,10074540,프레즐,"스프,영양식,달걀/유제품,부침 | 빵,술안주,곡류,굽기",갈치전,임연수구이,오보로,고등어김치말이,고니찜,레몬딜버터,제누아즈,우무,소고기미역떡국,사과깻잎전,10022024.0,10070368.0,10011711.0,10011550.0,10011548.0,10043168.0,10071518.0,10043873.0,10020064.0,10022705.0
스프,영양식,밀가루,비빔,10074653,무화과,"스프,영양식,밀가루,비빔",브레스트,또치닭,닭고기말이,토르차,과메기구이,김치전피자,열빙어구이,계란지단,쑥빵,갈릭치즈브레드,10072985.0,10072982.0,10072977.0,10022251.0,10074241.0,10022374.0,10074238.0,10022240.0,10075192.0,10070920.0
스프,영양식,콩/견과류,삶기,10074753,단호박씨볶음,"스프,영양식,콩/견과류,삶기",판자넬라,토르차,윙,과메기구이,프리카델레,열빙어구이,유린버섯,계란지단,참치타다키,블루베리머핀,10039405.0,10022251.0,10074046.0,10074241.0,10023888.0,10074238.0,10071298.0,10022240.0,10073310.0,10077801.0
스프,간식,소고기,부침,10074814,닭가슴살떡갈비,"스프,간식,소고기,부침 | 스프,간식,소고기,조림 | 스프,푸드스타일링,가공식품류,끓이기",오리월남쌈,오리로스구이,에그드랍,갈비살,까나페,판드젠,식빵계란빵,수플레치즈케이크,또띠야,살치살구이,10043206.0,10071914.0,10077393.0,10052939.0,10070498.0,10071479.0,10077384.0,10077392.0,10074982.0,10069510.0
스프,간식,닭고기,튀김,10074929,양배추스테이크,"스프,간식,닭고기,튀김 | 스프,간식,닭고기,삶기 | 스프,간식,육류,끓이기 | 스프,간식,육류,무침 | 스프,간식,육류,굽기",닭가슴살또띠아롤,통밀빵,닭고기구이,초코브라우니,오리월남쌈,감자스테이크,고구마버터구이,시금치피자,닭가슴살떡갈비,레몬마들렌,10072990.0,10002021.0,10069781.0,10026924.0,10043206.0,10070198.0,10070112.0,10071378.0,10074814.0,10071072.0
스프,간식,육류,끓이기,10074973,카넬로니,"스프,간식,육류,끓이기",또띠야,라이스페이퍼말이,명태껍질찜,배추,피자 ,비트구이,쇼좌빙,쑥빵,명태껍질전,양배추피자,10074982.0,10075063.0,10048703.0,10075011.0,10074417.0,10075052.0,10077901.0,10075192.0,10024030.0,10025006.0
스프,간식,육류,끓이기,10074982,또띠야,"스프,간식,육류,끓이기",또띠야,라이스페이퍼말이,명태껍질찜,배추,피자 ,비트구이,쇼좌빙,쑥빵,명태껍질전,양배추피자,10074982.0,10075063.0,10048703.0,10075011.0,10074417.0,10075052.0,10077901.0,10075192.0,10024030.0,10025006.0
스프,간식,육류,비빔,10075011,배추,"스프,간식,육류,비빔",쑥빵,허파전,라이스페이퍼말이,또띠야,카넬로니,비트구이,찰깨빵,쇼좌빙,맥주,향신유,10075192.0,10023017.0,10075063.0,10074982.0,10074973.0,10075052.0,10069890.0,10077901.0,10015714.0,10013423.0
스프,간식,육류,굽기,10075052,비트구이,"스프,간식,육류,굽기",라이스페이퍼말이,카넬로니,또띠야,배추,쇼좌빙,쑥빵,허파전,플로랑탱아망드,맥주,치아바타,10075063.0,10074973.0,10074982.0,10075011.0,10077901.0,10075192.0,10023017.0,10078254.0,10015714.0,10075228.0
스프,간식,육류,회,10075063,라이스페이퍼말이,"스프,간식,육류,회",배추,카넬로니,비트구이,또띠야,맥주,쑥빵,허파전,쇼좌빙,칼초네,들깨된장국,10075011.0,10074973.0,10075052.0,10074982.0,10015714.0,10075192.0,10023017.0,10077901.0,10077884.0,10019199.0
스프,간식,달걀/유제품,볶음,10075131,구움과자,"스프,간식,달걀/유제품,볶음",단감감구이,도토리전,딸기,그릭모모,초코바나나,땅콩버터빵,농어스테이크,마찜,볼락구이,썬드라이토마토,10078097.0,10021961.0,10039592.0,10078096.0,10039594.0,10080805.0,10070447.0,10047357.0,10070340.0,10053199.0
스프,간식,쌀,비빔,10075192,쑥빵,"스프,간식,쌀,비빔",배추,허파전,라이스페이퍼말이,땅콩구이,브레스트,무사카,또띠야,구름달걀,무화과,감드위치,10075011.0,10023017.0,10075063.0,10072645.0,10072985.0,10069990.0,10074982.0,10070690.0,10074653.0,10077071.0
스프,간식,밀가루,튀김,10075228,치아바타,"스프,간식,밀가루,튀김",감튀치즈버거,두릅볶음,인삼구이,늙은호박볶음,갈릭치즈브레드,쑥빵,라이스페이퍼말이,브로콜리마늘볶음,곤약가스,파래,10070922.0,10006778.0,10076248.0,10006775.0,10070920.0,10075192.0,10075063.0,10006783.0,10070754.0,10023224.0
스프,간식,밀가루,튀김,10075232,호두머핀,"스프,간식,밀가루,튀김 | 스프,명절,쌀,굽기 | 스프,명절,밀가루,기타",단호박머핀,블론디,깡파뉴,귀리,그리시니,모카빵,뻥튀기,오렌지머핀,플로랑탱,초코타르트,10077154.0,10078393.0,10078412.0,10078410.0,10078411.0,10044350.0,10072387.0,10071404.0,10077830.0,10077420.0
스프,간식,곡류,삶기,10075382,아몬드오븐구이,"스프,간식,곡류,삶기",팝오버,식빵키슈,파이애플,쑥빵,도피노아즈,바나나아이스크림,라이스페이퍼말이,치아바타,파트브리제,닭가슴살찜,10072439.0,10073369.0,10071361.0,10075192.0,10073386.0,10071354.0,10075063.0,10075228.0,10080881.0,10048644.0
스프,야식,소고기,회,10075445,플랩잭,"스프,야식,소고기,회",초코칩머핀,구운달걀,주꾸미찜,게찜,미더덕,과메기구이,알곤이찜,열빙어구이,밤식빵,마리,10076505.0,10077433.0,10048999.0,10048991.0,10048995.0,10074241.0,10048997.0,10074238.0,10076501.0,10075742.0
스프,야식,소고기,기타,10075448,코코넛쿠키,"스프,야식,소고기,기타 | 스프,명절,쌀,데치기 | 스프,기타,건어물류,데치기",호두쿠키,브라우니쿠키,초콜릿쿠키,단호박머핀,크리스마스쿠키,고구마스콘,데니쉬,떡국떡구이,시나몬롤,가지통밥,10071538.0,10071184.0,10071174.0,10077154.0,10079422.0,10070269.0,10077485.0,10077533.0,10078577.0,10073448.0
스프,야식,달걀/유제품,기타,10075626,클럽샌드위치,"스프,야식,달걀/유제품,기타",웰링턴,다다끼,빈자법,그릭모모,단감감구이,빵데께쥬,빠삐요뜨,톳전,토르테,포키볼,10072769.0,10072774.0,10024099.0,10078096.0,10078097.0,10072722.0,10070452.0,10024710.0,10073726.0,10041857.0
스프,야식,건어물류,끓이기,10075736,소세지김밥,"스프,야식,건어물류,끓이기",마리,플랩잭,소고기떡말이,바통마레쇼,칠면조구이,바클라바,콘브레드,가지냉이라자냐,슈톨렌,졸임,10075742.0,10075445.0,10076694.0,10078221.0,10079940.0,10078220.0,10029188.0,10072898.0,10071043.0,10005184.0
스프,야식,건어물류,끓이기,10075742,마리,"스프,야식,건어물류,끓이기",마리,플랩잭,소고기떡말이,바통마레쇼,칠면조구이,바클라바,콘브레드,가지냉이라자냐,슈톨렌,졸임,10075742.0,10075445.0,10076694.0,10078221.0,10079940.0,10078220.0,10029188.0,10072898.0,10071043.0,10005184.0
스프,야식,콩/견과류,볶음,10075861,녹차머핀,"스프,야식,콩/견과류,볶음 | 스프,명절,닭고기,삶기 | 스프,명절,쌀,굽기",인절미구이,플로랑탱,딸기컵케이크,당근컵케이크,구겔호프,포카치아,비스켓,브리오슈,모닝롤,모카번,10077703.0,10077830.0,10075863.0,10070674.0,10073592.0,10071157.0,10077819.0,10071042.0,10077799.0,10077800.0
스프,야식,콩/견과류,볶음,10075863,딸기컵케이크,"스프,야식,콩/견과류,볶음 | 스프,명절,가공식품류,절임",딸기롤케이크,생크림식빵,블루베리떡,소라빵,사과피자,딸기잼쿠키,마시멜로우과자,사브레,생크림스콘,아보카도보트,10078138.0,10075873.0,10078101.0,10075874.0,10078107.0,10078426.0,10077652.0,10078430.0,10077717.0,10078183.0
스프,야식,콩/견과류,볶음,10075873,생크림식빵,"스프,야식,콩/견과류,볶음",고등어립,플랩잭,윙,참치타다키,프리카델레,소라빵,딱띠플레뜨,유린버섯,치즈빵,소세지김밥,10073286.0,10075445.0,10074046.0,10073310.0,10023888.0,10075874.0,10070628.0,10071298.0,10077160.0,10075736.0
스프,야식,콩/견과류,볶음,10075874,소라빵,"스프,야식,콩/견과류,볶음 | 빵,다이어트,곡류,절임",생크림식빵,고등어립,식빵키슈,도피노아즈,참치타다키,딸기컵케이크,카품곰,고구마롤튀김,프리앙드,가지냉이라자냐,10075873.0,10073286.0,10073369.0,10073386.0,10073310.0,10075863.0,10080876.0,10061768.0,10029292.0,10072898.0
스프,푸드스타일링,해물류,회,10076087,올리브,"스프,푸드스타일링,해물류,회",인삼구이,아모르패티,단호박치즈구이,달걀설기,얼갈이배추김치,고구마떡,골뱅이꼬치,브리암,쑥떡,섞박지,10076248.0,10076194.0,10070172.0,10049414.0,10041777.0,10070138.0,10082324.0,10076267.0,10070152.0,10041776.0
스프,푸드스타일링,가공식품류,굽기,10076156,치치닭,"스프,푸드스타일링,가공식품류,굽기",아보카도보트,농어,한라봉,아모르패티,올리브,플로랑탱아망드,인삼구이,밤호박찜,제누아즈,딸기롤케이크,10078183.0,10076322.0,10078187.0,10076194.0,10076087.0,10078254.0,10076248.0,10049370.0,10071518.0,10078138.0
스프,푸드스타일링,쌀,기타,10076194,아모르패티,"스프,푸드스타일링,쌀,기타",땅콩볶기,파르시,허니버터아몬드,떡찜,인삼구이,또띠아살사,올리브,퍼코다,크로캉메디테리안,구름달걀,10007970.0,10079228.0,10007977.0,10030025.0,10076248.0,10079207.0,10076087.0,10078313.0,10078312.0,10070690.0
스프,푸드스타일링,밀가루,회,10076248,인삼구이,"스프,푸드스타일링,밀가루,회",아모르패티,감튀치즈버거,올리브,갈릭치즈브레드,밥브리또,깡파뉴,완두콩말이,치치닭,잉글리쉬블랙퍼스트,치아바타,10076194.0,10070922.0,10076087.0,10070920.0,10070859.0,10078412.0,10070965.0,10076156.0,10070887.0,10075228.0
스프,푸드스타일링,건어물류,부침,10076267,브리암,"스프,푸드스타일링,건어물류,부침",현미바,옥수수구이,호박고구마,농어,올리브,인삼구이,아모르패티,회오리김밥,써니사이드업,소시지구이,10008021.0,10078454.0,10078456.0,10076322.0,10076087.0,10076248.0,10076194.0,10022458.0,10072144.0,10070982.0
스프,푸드스타일링,건어물류,비빔,10076279,고구마머핀,"스프,푸드스타일링,건어물류,비빔 | 스프,해장,콩/견과류,데치기",떠먹는고구마피자,감자채구이,감드위치,치즈빵,치킨브리또,고구마파이,써니사이드업,농어,빵도그,단호박머핀,10070247.0,10077075.0,10077071.0,10077160.0,10076866.0,10073233.0,10072144.0,10076322.0,10076902.0,10077154.0
스프,푸드스타일링,건어물류,굽기,10076322,농어,"스프,푸드스타일링,건어물류,굽기",브리암,닭껍데기,치치닭,인삼구이,올리브,플로랑탱아망드,아모르패티,양갈비구이,칠리크랩,딸기잼쿠키,10076267.0,10076845.0,10076156.0,10076248.0,10076087.0,10078254.0,10076194.0,10073058.0,10006893.0,10078426.0
스프,푸드스타일링,과일류,부침,10076377,휘낭시에,"스프,푸드스타일링,과일류,부침 | 스프,해장,기타,튀김 | 스프,명절,소고기,무침 | 스프,명절,육류,조림 | 과자,일상,가공식품류,절임",초코타르트,스노우볼쿠키,크림치즈쿠키,슈크림,튀일,파운드,가래떡츄러스,계란과자,슈,더치베이비,10077420.0,10077415.0,10070680.0,10018127.0,10071620.0,10076510.0,10077530.0,10071176.0,10073541.0,10071083.0
스프,푸드스타일링,곡류,굽기,10076443,찹쌀케이크,"스프,푸드스타일링,곡류,굽기 | 스프,명절,닭고기,볶음 | 스프,명절,닭고기,부침 | 스프,명절,육류,비빔 | 스프,명절,밀가루,찜 | 스프,명절,밀가루,기타",크랙쿠키,찹쌀파이,단팥빵,초코머핀,치즈타르트,통밀쿠키,파운드,붕어빵,버터링쿠키,바나나머핀,10072502.0,10071036.0,10071602.0,10071573.0,10073621.0,10073623.0,10076510.0,10033094.0,10071171.0,10045085.0
스프,해장,소고기,찜,10076501,밤식빵,"스프,해장,소고기,찜",초코칩머핀,멍게전,저키,구운달걀,과메기구이,병어,플랩잭,소고기떡말이,열빙어구이,양파구이,10076505.0,10024479.0,10076911.0,10077433.0,10074241.0,10024442.0,10075445.0,10076694.0,10074238.0,10077007.0
스프,해장,소고기,찜,10076505,초코칩머핀,"스프,해장,소고기,찜",초코칩머핀,멍게전,저키,구운달걀,과메기구이,병어,플랩잭,소고기떡말이,열빙어구이,양파구이,10076505.0,10024479.0,10076911.0,10077433.0,10074241.0,10024442.0,10075445.0,10076694.0,10074238.0,10077007.0
스프,해장,소고기,찜,10076510,파운드,"스프,해장,소고기,찜 | 스프,명절,닭고기,볶음 | 스프,명절,육류,조림 | 스프,명절,달걀/유제품,회",더치베이비,스노우볼쿠키,튀일,구겔호프,녹차머핀,꿀호떡,가래떡츄러스,그레놀라,계란과자,통밀쿠키,10071083.0,10077415.0,10071620.0,10073592.0,10075861.0,10026914.0,10077530.0,10071545.0,10071176.0,10073623.0
스프,해장,채소류,무침,10076592,파우더,"스프,해장,채소류,무침",애호박새우젓조림,파르시,소고기떡말이,참치마요,밤식빵,양파조림,또띠아살사,저키,초코칩머핀,콩나물조림,10030609.0,10079228.0,10076694.0,10045028.0,10076501.0,10030602.0,10079207.0,10076911.0,10076505.0,10030612.0
스프,해장,쌀,끓이기,10076694,소고기떡말이,"스프,해장,쌀,끓이기",바클라바,저키,밤식빵,바통마레쇼,초코칩머핀,피자 ,쿠헨,떡닭떡닭,닭껍데기,멍게전,10078220.0,10076911.0,10076501.0,10078221.0,10076505.0,10074417.0,10073543.0,10076926.0,10076845.0,10024479.0
스프,해장,쌀,기타,10076734,베이크,"스프,해장,쌀,기타 | 스프,해장,건어물류,굽기 | 스프,해장,버섯류,부침 | 스프,명절,콩/견과류,기타",퀘사딜라,그레놀라,시나몬롤,단호박머핀,라자니아,슈크림,마구이,에클레어,번,카레전,10076880.0,10071545.0,10078577.0,10077154.0,10077114.0,10018127.0,10070310.0,10073736.0,10071609.0,10071949.0
